title,company,experience,salary,location,description,skills,posted,salary_disclosed,min_experience,max_experience,work_mode,location_list,skills_list,min_salary,max_salary,salary_in_lacs
Generative AI Data Analysts - Santali,Welo Data,3-8,,Remote,Duration : Ongoing. Employment Type : Full time employee. Experience working from struc...,"Qa, Computer Vision, Networking, Artificial Intelligence, Focus, Quality Review, Signalling",1 week ago,False,3,8,Remote,['Remote'],"['Qa', 'Computer Vision', 'Networking', 'Artificial Intelligence', 'Focus', 'Quality Review', 'Signalling']",,,False
Generative AI Data Analysts - Sindhi,Welo Data,3-8,,Remote,Duration : Ongoing. Employment Type : Full time employee. Experience working from struc...,"Qa, Computer Vision, Networking, Artificial Intelligence, Focus, Quality Review, Signalling",1 week ago,False,3,8,Remote,['Remote'],"['Qa', 'Computer Vision', 'Networking', 'Artificial Intelligence', 'Focus', 'Quality Review', 'Signalling']",,,False
Generative AI Data Analysts - Kashmiri,Welo Data,3-8,,Remote,Duration : Ongoing. Employment Type : Full time employee. Experience working from struc...,"Qa, Computer Vision, Networking, Artificial Intelligence, Focus, Quality Review, Signalling",1 week ago,False,3,8,Remote,['Remote'],"['Qa', 'Computer Vision', 'Networking', 'Artificial Intelligence', 'Focus', 'Quality Review', 'Signalling']",,,False
Generative AI Data Analysts - Assamese,Welo Data,3-8,,Remote,Duration : Ongoing. Employment Type : Full time employee. Experience working from struc...,"Qa, Computer Vision, Networking, Artificial Intelligence, Focus, Quality Review, Signalling",1 week ago,False,3,8,Remote,['Remote'],"['Qa', 'Computer Vision', 'Networking', 'Artificial Intelligence', 'Focus', 'Quality Review', 'Signalling']",,,False
Generative AI Data Analysts - Dogri,Welo Data,3-8,,Remote,Duration : Ongoing. Employment Type : Full time employee. Experience working from struc...,"Qa, Computer Vision, Networking, Artificial Intelligence, Focus, Quality Review, Signalling",1 week ago,False,3,8,Remote,['Remote'],"['Qa', 'Computer Vision', 'Networking', 'Artificial Intelligence', 'Focus', 'Quality Review', 'Signalling']",,,False
Generative AI Data Analysts - Bodo,Welo Data,3-8,,Remote,Duration : Ongoing. Employment Type : Full time employee. Experience working from struc...,"Qa, Computer Vision, Networking, Artificial Intelligence, Focus, Quality Review, Signalling",1 week ago,False,3,8,Remote,['Remote'],"['Qa', 'Computer Vision', 'Networking', 'Artificial Intelligence', 'Focus', 'Quality Review', 'Signalling']",,,False
Data Analyst,Jewelex India,1-3,2-4 Lacs PA,Mumbai (All Areas),Basic to Intermediate Python. Strong analytical and problem-solving skills. Good commun...,"Data Analysis, Power BI, KPI, Data Analysis, Advanced Excel, SQL, Python",2 weeks ago,True,1,3,On-site,['Mumbai (All Areas)'],"['Data Analysis', 'Power BI', 'KPI', 'Data Analysis', 'Advanced Excel', 'SQL', 'Python']",2.0,4.0,True
Data Analyst (AI-Enabled),Zenith Industrial Rubber Products,4-7,,Dombivli,. Key Skills: . Must Have Hands-on experience with Claude AI or other LLM tools (ChatGP...,"Business Intelligence, Ai, Claude, Data Analysis, Data Analysis, Erp, Generative Ai, Power BI",2 weeks ago,False,4,7,On-site,['Dombivli'],"['Business Intelligence', 'Ai', 'Claude', 'Data Analysis', 'Data Analysis', 'Erp', 'Generative Ai', 'Power BI']",,,False
Data Analyst,Amrita Vishwa Vidyapeetham,1-3,,Kollam,"Experience with database systems (SQL, PostgreSQL). Experience in social science resear...","Automation, Social Science, Postgresql, Data Collection, Workflow, Continuous Improvement",1 week ago,False,1,3,On-site,['Kollam'],"['Automation', 'Social Science', 'Postgresql', 'Data Collection', 'Workflow', 'Continuous Improvement']",,,False
Data Analyst,Iide Education,1-4,2.25-6 Lacs PA,Mumbai(Lower Parel West),"With a strong focus on experiential learning, we equip students, graduates, and working...","Data Modeling, N8N, Make, Reporting, Etl Tool, Data Integration, Zapier, Data Visualization",2 weeks ago,True,1,4,On-site,['Mumbai(Lower Parel West)'],"['Data Modeling', 'N8N', 'Make', 'Reporting', 'Etl Tool', 'Data Integration', 'Zapier', 'Data Visualization']",2.25,6.0,True
Data Analyst,Fairdeal Market,2-4,,Gurugram,Analyze complex data sets to identify trends and patterns. Develop and maintain databa...,"Database Maintenance, Python, Macros, Data Analysis, Data Analysis, Predictive Analytics, Power BI, Dashboards",3 weeks ago,False,2,4,On-site,['Gurugram'],"['Database Maintenance', 'Python', 'Macros', 'Data Analysis', 'Data Analysis', 'Predictive Analytics', 'Power BI', 'Dashboards']",,,False
Data Analyst,Cabirx Consulting Nashik,3-6,,Remote,What we re looking for: 3 6 years of hands-on experience Strong SQL and Python capabili...,"Python, Data Analysis, Data Analysis, SAS, Data Mining, Business Intelligence, Predictive Analytics, Power BI",3+ weeks ago,False,3,6,Remote,['Remote'],"['Python', 'Data Analysis', 'Data Analysis', 'SAS', 'Data Mining', 'Business Intelligence', 'Predictive Analytics', 'Power BI']",,,False
Data Analyst,BVC Logistics,2-5,,Mumbai (All Areas),"Update and maintain vehicle master data, manpower deployment records, and escalation ma...","Data Analysis, Data Analysis, Tableau",3+ weeks ago,False,2,5,On-site,['Mumbai (All Areas)'],"['Data Analysis', 'Data Analysis', 'Tableau']",,,False
Data Analyst,CES LTD,3-6,,Hyderabad,"- Hands-on experience with Tableau, Power BI, or similar data visualization tools and d...","Data Visualization, Tableau, Data Analysis, SQL, Data Analysis",3+ weeks ago,False,3,6,On-site,['Hyderabad'],"['Data Visualization', 'Tableau', 'Data Analysis', 'SQL', 'Data Analysis']",,,False
Data Analyst,Rohan Builders & Developers,4-8,,Nagar,Job brief . We are looking for a passionate certified Data AnalystProven working experi...,"Database Maintenance, Data Analysis, Data Analysis, Data Interpretation, Design Development, Data Mining, Power BI, Data Collection",3+ weeks ago,False,4,8,On-site,['Nagar'],"['Database Maintenance', 'Data Analysis', 'Data Analysis', 'Data Interpretation', 'Design Development', 'Data Mining', 'Power BI', 'Data Collection']",,,False
Data Governance Analyst,Mediaradar,2-5,,Remote,"Prepare reference data and golden-record candidates for governance certification, flagg...","Analyst, Metadata, Data Management, Market Intelligence, Data Governance, Data Quality, Steward",1 week ago,False,2,5,Remote,['Remote'],"['Analyst', 'Metadata', 'Data Management', 'Market Intelligence', 'Data Governance', 'Data Quality', 'Steward']",,,False
Data Analyst,Yocreativ,1-3,,Gurugram,YoCreativ is looking for Data Analyst to join our dynamic team and embark on a rewardin...,"Database Maintenance, Python, Data Analysis, Data Analysis, Data Mining, Predictive Analytics, Business Analysis, Power BI",3+ weeks ago,False,1,3,On-site,['Gurugram'],"['Database Maintenance', 'Python', 'Data Analysis', 'Data Analysis', 'Data Mining', 'Predictive Analytics', 'Business Analysis', 'Power BI']",,,False
Transportation Data Analyst,Azure Power,3-7,,Hyderabad,Azure Power is looking for Transportation Data Analyst to join our dynamic team and emb...,"Python, Macros, Data Analysis, Data Analysis, Data Management, Pivot Table, Power BI, Business Analysis",3+ weeks ago,False,3,7,On-site,['Hyderabad'],"['Python', 'Macros', 'Data Analysis', 'Data Analysis', 'Data Management', 'Pivot Table', 'Power BI', 'Business Analysis']",,,False
Data Analyst,Saven Technologies,3-5,,Hyderabad,We are looking for a Data Analyst with a minimum of 2 years of experience in data anal...,"Rca, Root Cause Analysis, Social Media, Data Analysis, Data Visualization, SQL",3+ weeks ago,False,3,5,On-site,['Hyderabad'],"['Rca', 'Root Cause Analysis', 'Social Media', 'Data Analysis', 'Data Visualization', 'SQL']",,,False
Data Analyst,TPM Consultants,3-7,,New Delhi,Analyze complex data sets to identify trends and patterns. Develop and maintain databa...,"Database Maintenance, Python, Macros, Data Analysis, Data Analysis, Predictive Analytics, Power BI, Dashboards",3+ weeks ago,False,3,7,On-site,['New Delhi'],"['Database Maintenance', 'Python', 'Macros', 'Data Analysis', 'Data Analysis', 'Predictive Analytics', 'Power BI', 'Dashboards']",,,False
Data Analyst,Hashtag Infosystem,3-6,,Surat,Fluent In English Speaking (Mandatory) . Good Grip On Ms Word & Excel. Very good commun...,"Data Analysis, Data Analysis, Forecasting, Business Intelligence, Strong Analytical Skills, Power BI, Pivot Table, Business Analysis",3+ weeks ago,False,3,6,On-site,['Surat'],"['Data Analysis', 'Data Analysis', 'Forecasting', 'Business Intelligence', 'Strong Analytical Skills', 'Power BI', 'Pivot Table', 'Business Analysis']",,,False
Data Analyst,IBS Software Services,2-3,,Kochi,Strong experience with SQL from the perspective of doing data analysis from different d...,"Python, Data Analysis, Data Analysis, Data Management, Data Mining, Power BI, Pivot Table, Business Analysis",3+ weeks ago,False,2,3,On-site,['Kochi'],"['Python', 'Data Analysis', 'Data Analysis', 'Data Management', 'Data Mining', 'Power BI', 'Pivot Table', 'Business Analysis']",,,False
Data Analyst,Socialion Media,1-6,,Navi Mumbai,Socialion Media is looking for Data Analyst to join our dynamic team and embark on a re...,"Database Maintenance, Python, Data Analysis, Data Analysis, Data Mining, Predictive Analytics, Business Analysis, Power BI",3+ weeks ago,False,1,6,On-site,['Navi Mumbai'],"['Database Maintenance', 'Python', 'Data Analysis', 'Data Analysis', 'Data Mining', 'Predictive Analytics', 'Business Analysis', 'Power BI']",,,False
Data Analyst,Manufapp,1-3,,New Delhi,Proven experience as a Data Analyst (1+ years),"Python, Data Analysis, Data Analysis, Data Mining, Power BI, Problem Solving, Machine Learning",3+ weeks ago,False,1,3,On-site,['New Delhi'],"['Python', 'Data Analysis', 'Data Analysis', 'Data Mining', 'Power BI', 'Problem Solving', 'Machine Learning']",,,False
Data Analyst,Energytech Ventures,2-5,,Kolkata,Should have hands on knowledge on Python,"Managed Services, Excel, Process Improvement, Data Collection, Http, Data Analysis, Powerpoint",3+ weeks ago,False,2,5,On-site,['Kolkata'],"['Managed Services', 'Excel', 'Process Improvement', 'Data Collection', 'Http', 'Data Analysis', 'Powerpoint']",,,False
